id,key,value,type 
14325266,name_type,Way,tiger
14325277,name,Tuscarora Court,regular
14325277,highway,residential,regular
14325277,cfcc,A41,tiger
14325277,county,"Clark, NV",tiger
14325277,reviewed,no,tiger
14325277,name_base,Tuscarora,tiger
14325277,name_type,Ct,tiger
14325283,name,Faucet Avenue,regular
14325283,highway,residential,regular
14325283,cfcc,A41,tiger
14325283,county,"Clark, NV",tiger
14325283,reviewed,no,tiger
14325283,name_base,Faucet,tiger
14325283,name_type,Ave,tiger
14325288,name,Villa Monica Lane,regular
14325288,highway,residential,regular
14325288,cfcc,A41,tiger
14325288,tlid,201978381:201978382,tiger
14325288,county,"Clark, NV",tiger
14325288,source,tiger_import_dch_v0.6_20070813,tiger
14325288,reviewed,no,tiger
14325288,name_base,Villa Monica,tiger
14325288,name_type,Ln,tiger
14325288,separated,no,tiger
14325295,name,Rolan Court,regular
14325295,highway,residential,regular
14325295,cfcc,A41,tiger
14325295,county,"Clark, NV",tiger
14325295,reviewed,no,tiger
14325295,name_base,Rolan,tiger
14325295,name_type,Ct,tiger
14325303,name,East Mountcrest Drive,regular
14325303,highway,residential,regular
14325303,cfcc,A41,tiger
14325303,county,"Clark, NV",tiger
14325303,reviewed,no,tiger
14325303,name_base,Mountcrest,tiger
14325303,name_type,Dr,tiger
14325303,name_direction_prefix,E,tiger
14325309,name,Cinnamon Avenue,regular
14325309,highway,residential,regular
14325309,cfcc,A41,tiger
14325309,county,"Clark, NV",tiger
14325309,reviewed,no,tiger
14325309,name_base,Cinnamon,tiger
14325309,name_type,Ave,tiger
14325315,name,Pear Court,regular
14325315,highway,residential,regular
14325315,cfcc,A41,tiger
14325315,county,"Clark, NV",tiger
14325315,reviewed,no,tiger
14325315,name_base,Pear,tiger
14325315,name_type,Ct,tiger
14325321,name,South Rawhide Court,regular
14325321,highway,residential,regular
14325321,cfcc,A41,tiger
14325321,county,"Clark, NV",tiger
14325321,reviewed,no,tiger
14325321,name_base,Rawhide,tiger
14325321,name_type,Ct,tiger
14325321,name_direction_prefix,S,tiger
14325332,name,Tosca Street,regular
14325332,highway,residential,regular
14325332,cfcc,A41,tiger
14325332,county,"Clark, NV",tiger
14325332,reviewed,no,tiger
14325332,name_base,Tosca,tiger
14325332,name_type,St,tiger
14325339,name,Solar Avenue,regular
14325339,highway,residential,regular
14325339,cfcc,A41,tiger
14325339,county,"Clark, NV",tiger
14325339,reviewed,no,tiger
14325339,name_base,Solar,tiger
14325339,name_type,Ave,tiger
14325345,name,Wandering Ivy Street,regular
14325345,highway,residential,regular
14325345,cfcc,A41,tiger
14325345,county,"Clark, NV",tiger
14325345,reviewed,no,tiger
14325345,name_base,Wandering Ivy,tiger
14325345,name_type,St,tiger
14325352,name,Conter Street,regular
14325352,highway,residential,regular
14325352,cfcc,A41,tiger
14325352,county,"Clark, NV",tiger
14325352,reviewed,no,tiger
14325352,name_base,Conter,tiger
14325352,name_type,St,tiger
14325360,name,Monterey Sunrise Drive,regular
14325360,highway,residential,regular
14325360,cfcc,A41,tiger
14325360,county,"Clark, NV",tiger
14325360,reviewed,no,tiger
14325360,name_base,Monterey Sunrise,tiger
14325360,name_type,Dr,tiger
14325369,name,Racel Street,regular
14325369,highway,track,regular
14325369,cfcc,A41,tiger
14325369,county,"Clark, NV",tiger
14325369,reviewed,no,tiger
14325369,name_base,Racel,tiger
14325369,name_type,St,tiger
16859333,highway,track,regular
16859333,cfcc,A51,tiger
16859333,tlid,190262377:190262375:190262308:190262474:190262477:190262584:190262687:190262592:190262597:190368391:190262523:190262708:190262483,tiger
16859333,county,"Mohave, AZ",tiger
16859333,source,tiger_import_dch_v0.6_20070809,tiger
16859333,reviewed,no,tiger
16859333,separated,no,tiger
16859333,upload_uuid,bulk_upload.pl-e59be1c2-ac8a-4cc2-9d48-274c13127d5b,tiger
16860707,highway,track,regular
16860707,cfcc,A41,tiger
16860707,tlid,190262688:190262717,tiger
16860707,county,"Mohave, AZ",tiger
16860707,source,tiger_import_dch_v0.6_20070809,tiger
16860707,reviewed,no,tiger
16860707,separated,no,tiger
16860707,upload_uuid,bulk_upload.pl-e59be1c2-ac8a-4cc2-9d48-274c13127d5b,tiger
16862226,highway,track,regular
16862226,cfcc,A51,tiger
16862226,tlid,190265276:190265256:190265125,tiger
16862226,county,"Mohave, AZ",tiger
16862226,source,tiger_import_dch_v0.6_20070809,tiger
16862226,reviewed,no,tiger
16862226,separated,no,tiger
16862226,upload_uuid,bulk_upload.pl-e59be1c2-ac8a-4cc2-9d48-274c13127d5b,tiger
16865515,highway,track,regular
16865515,cfcc,A41,tiger
16865515,tlid,190262309,tiger
16865515,county,"Mohave, AZ",tiger
16865515,source,tiger_import_dch_v0.6_20070809,tiger
16865515,reviewed,no,tiger
16865515,separated,no,tiger
16865515,upload_uuid,bulk_upload.pl-e59be1c2-ac8a-4cc2-9d48-274c13127d5b,tiger
16869087,highway,track,regular
16869087,tracktype,grade5,regular
16869087,cfcc,A51,tiger
16869087,county,"Mohave, AZ",tiger
16869087,reviewed,no,tiger
16870034,highway,residential,regular
16870034,cfcc,A41,tiger
16870034,tlid,190285825:190285826:190285828:190285820:190285821:190285822:190285829,tiger
16870034,county,"Mohave, AZ",tiger
16870034,source,tiger_import_dch_v0.6_20070809,tiger
16870034,reviewed,no,tiger
16870034,separated,no,tiger
16870034,upload_uuid,bulk_upload.pl-e59be1c2-ac8a-4cc2-9d48-274c13127d5b,tiger
16872542,highway,residential,regular
16872542,cfcc,A41,tiger
16872542,tlid,190285839:190285842,tiger
16872542,county,"Mohave, AZ",tiger
16872542,source,tiger_import_dch_v0.6_20070809,tiger
16872542,reviewed,no,tiger
16872542,separated,no,tiger
16872542,upload_uuid,bulk_upload.pl-e59be1c2-ac8a-4cc2-9d48-274c13127d5b,tiger
16874272,power,line,regular
16874272,wires,single,regular
16874272,cables,3,regular
16874272,voltage,230000,regular
16874272,frequency,60,regular
16875448,highway,residential,regular
16875448,cfcc,A41,tiger
16875448,tlid,190265106,tiger
16875448,county,"Mohave, AZ",tiger
16875448,source,tiger_import_dch_v0.6_20070809,tiger
16875448,reviewed,no,tiger
16875448,separated,no,tiger
16875448,upload_uuid,bulk_upload.pl-e59be1c2-ac8a-4cc2-9d48-274c13127d5b,tiger
16876519,highway,track,regular
16876519,cfcc,A41,tiger
16876519,county,"Mohave, AZ",tiger
16876519,reviewed,no,tiger
16878065,highway,residential,regular
16878065,cfcc,A41,tiger
16878065,tlid,190285736:190285740,tiger
16878065,county,"Mohave, AZ",tiger
16878065,source,tiger_import_dch_v0.6_20070809,tiger
16878065,reviewed,no,tiger
16878065,separated,no,tiger
16878065,upload_uuid,bulk_upload.pl-e59be1c2-ac8a-4cc2-9d48-274c13127d5b,tiger
16879438,highway,track,regular
16879438,cfcc,A41,tiger
16879438,county,"Mohave, AZ",tiger
16879438,reviewed,no,tiger
16883307,name,Campgrounds Road,regular
16883307,highway,residential,regular
16883307,cfcc,A41,tiger
16883307,tlid,190285741:190285743,tiger
16883307,county,"Mohave, AZ",tiger
16883307,source,tiger_import_dch_v0.6_20070809,tiger
16883307,reviewed,no,tiger
16883307,name_base,Campgrounds,tiger
16883307,name_type,Rd,tiger
16883307,separated,no,tiger
16894022,name,Cyclopic Way,regular
16894022,highway,residential,regular
16894022,cfcc,A41,tiger
16894022,county,"Mohave, AZ",tiger
16894022,reviewed,no,tiger
16894022,name_base,Cyclopic,tiger
16894022,name_type,Way,tiger
18543730,name,Surrey Street,regular
18543730,highway,residential,regular
18543730,surface,asphalt,regular
18543730,cfcc,A41,tiger
18543730,county,"Clark, NV",tiger
18543730,reviewed,no,tiger
18543730,name_base,Patrick,tiger
18543730,name_type,Ln,tiger
18543730,name_direction_prefix,E,tiger
18544732,aeroway,terminal,regular
18544732,building,yes,regular
18544732,name,Concourse B,regular
18544732,source,FAA,regular
22882384,highway,service,regular
22882384,oneway,yes,regular
22904378,foot,designated,regular
22904378,highway,path,regular
22971030,name,Fountains of Bellagio,regular
22971030,ru,Фонтаны Белладжио,name
22971030,natural,water,regular
22971030,tourism,attraction,regular
22971030,website,https://www.bellagio.com/en/entertainment/fountains-of-bellagio.html,regular
22971030,wheelchair,yes,regular
23217389,highway,service,regular
25410428,name,Battista Lane,regular
25410428,highway,service,regular
25410428,cfcc,A41,tiger
25410428,county,"Clark, NV",tiger
25410428,reviewed,no,tiger
25410428,name_base,Battista,tiger
25410428,name_type,Ln,tiger
25410428,name_type_1,St,tiger
25458588,name,Galahad Avenue,regular
25458588,access,private,regular
25458588,highway,residential,regular
25458588,cfcc,A41,tiger
25458588,tlid,201922576:201922578,tiger
25458588,county,"Clark, NV",tiger
25458588,source,tiger_import_dch_v0.6_20070813,tiger
25458588,name_base,Galahad,tiger
25458588,name_type,Ave,tiger
25458588,separated,no,tiger
25467024,name,Kitty Hawk Way,regular
25467024,oneway,yes,regular
25467024,highway,tertiary,regular
25467024,cfcc,A41,tiger
25467024,county,"Clark, NV",tiger
25467024,name_base,Kitty Hawk,tiger
25467024,name_type,Way,tiger
25474445,name,Bloomsbury Avenue,regular
25474445,lanes,2,regular
25474445,access,private,regular
25474445,source,survey,regular
25474445,highway,residential,regular
25474445,maxspeed,15 mph,regular
25474452,name,Coronation Avenue,regular
25474452,lanes,2,regular
25474452,access,private,regular
25474452,source,survey,regular
25474452,highway,residential,regular
25474452,maxspeed,15 mph,regular
25474669,name,Bellingham,regular
25474669,access,private,regular
25474669,source,survey,regular
25488245,name,Haven Street,regular
25488245,lanes,2,regular
25488245,layer,1,regular
25488245,bridge,yes,regular
25488245,source,survey,regular
25488245,highway,residential,regular
25488245,maxspeed,25 mph,regular
25519611,name,Maulding Avenue,regular
25519611,access,permissive,regular
25519611,noexit,yes,regular
25519611,highway,residential,regular
25543122,name,Cherry Orchard Street,regular
25543122,access,private,regular
25543122,highway,residential,regular
25543122,cfcc,A41,tiger
25543122,county,"Clark, NV",tiger
25543122,name_base,Cherry Orchard,tiger
25543122,name_type,St,tiger
25562236,name,Via Costada Street,regular
25562236,access,private,regular
25562236,source,Yahoo image trace,regular
25562236,highway,residential,regular
25562236,created_by,JOSM,regular
25562242,name,Pala Meas Court,regular
25562242,access,private,regular
25562242,source,Yahoo image trace,regular
25562242,highway,residential,regular
25562242,created_by,JOSM,regular
25562247,name,San Segoria Street,regular
25562247,oneway,yes,regular
25562247,source,survey,regular
25562247,highway,residential,regular
25634855,name,Dean Martin Drive,regular
25634855,highway,tertiary,regular
25634855,cfcc,A41,tiger
25634855,county,"Clark, NV",tiger
25634855,name_base,Industrial:Martin,tiger
25634855,name_type,Ave:Rd,tiger
25634855,name_direction_prefix,W,tiger
25634860,name,Dean Martin Drive,regular
25634860,highway,tertiary,regular
25634860,cfcc,A41,tiger
25634860,county,"Clark, NV",tiger
25634860,name_base,Industrial:Martin,tiger
25634860,name_type,Ave:Rd,tiger
25634860,name_direction_prefix,W,tiger
25634866,hgv,designated,regular
25634866,ref,I 15,regular
25634866,lanes,3,regular
25634866,layer,1,regular
25634866,bridge,yes,regular
25634866,oneway,yes,regular
25634866,source,survey,regular
25634866,bicycle,no,regular
25634866,highway,motorway,regular
25634866,maxspeed,65 mph,regular
25634873,hgv,designated,regular
25634873,ref,I 15,regular
25634873,lanes,3,regular
25634873,layer,1,regular
25634873,bridge,yes,regular
25634873,oneway,yes,regular
25634873,source,survey,regular
25634873,bicycle,no,regular
25634873,highway,motorway,regular
25634873,maxspeed,65 mph,regular
25634879,hgv,designated,regular
25634879,ref,I 15,regular
25634879,note,there are two roadways in each direction; the left one is some sort of express lanes,regular
25634879,lanes,2,regular
25634879,oneway,yes,regular
25634879,source,survey,regular
25634879,bicycle,no,regular
25634879,highway,motorway,regular
25634879,maxspeed,65 mph,regular
25648049,oneway,yes,regular
25648049,bicycle,no,regular
25648049,highway,motorway_link,regular
25648049,cfcc,A63,tiger
25648049,county,"Clark, NV",tiger
25648049,reviewed,no,tiger
25648057,hgv,designated,regular
25648057,ref,I 215,regular
25648057,name,Bruce Woodbury Beltway,regular
25648057,lanes,3,regular
25648057,oneway,yes,regular
25648057,bicycle,no,regular
25648057,highway,motorway,regular
25648057,cfcc,A15,tiger
25648057,tlid,201953909:201953912:201953918:201953921:201953924:201953927:201954189:201954223:201954266:201954267:20196:201964352:201964440:201964441:201964491:201964492:201964534:201964537:201964540:201964543:201964544:201977848:201977854:201977855:201977875:201977876,tiger
25648057,county,"Clark, NV",tiger
25648057,source,tiger_import_dch_v0.6_20070813,tiger
25648057,name_base,I-215,tiger
25648057,upload_uuid,bulk_upload.pl-fa98df75-5974-4c49-9081-f3ca4b3c7383,tiger
25649196,hgv,designated,regular
25649196,ref,I 215,regular
25649196,name,Bruce Woodbury Beltway,regular
25649196,lanes,3,regular
25649196,layer,1,regular
25649196,bridge,yes,regular
25649196,oneway,yes,regular
25649196,source,survey,regular
25649196,bicycle,no,regular
25649196,highway,motorway,regular
25649202,hgv,designated,regular
25649202,ref,I 215,regular
25649202,name,Bruce Woodbury Beltway,regular
25649202,lanes,3,regular
25649202,layer,1,regular
25649202,bridge,yes,regular
25649202,oneway,yes,regular
25649202,bicycle,no,regular
25649202,highway,motorway,regular
25649202,cfcc,A15,tiger
25649202,county,"Clark, NV",tiger
25649202,name_base,I-215,tiger
25679964,hgv,designated,regular
25679964,ref,I 215,regular
25679964,name,Bruce Woodbury Beltway,regular
25679964,lanes,3,regular
25679964,oneway,yes,regular
25679964,bicycle,no,regular
25679964,highway,motorway,regular
25679964,cfcc,A15,tiger
25679964,county,"Clark, NV",tiger
25679964,name_base,I-215,tiger
25679969,hgv,designated,regular
25679969,ref,I 215,regular
25679969,name,Bruce Woodbury Beltway,regular
25679969,lanes,3,regular
25679969,oneway,yes,regular
25679969,source,"Yahoo,TIGER",regular
25679969,bicycle,no,regular
25679969,highway,motorway,regular
25679974,hgv,designated,regular
25679974,ref,I 215,regular
25679974,name,Bruce Woodbury Beltway,regular
25679974,lanes,3,regular
25679974,oneway,yes,regular
25679974,source,survey,regular
25679974,bicycle,no,regular
25679974,highway,motorway,regular
25679979,hgv,designated,regular
25679979,ref,I 215,regular
25679979,name,Bruce Woodbury Beltway,regular
25679979,lanes,3,regular
25679979,oneway,yes,regular
25679979,source,survey,regular
25679979,bicycle,no,regular
25679979,highway,motorway,regular
25683143,highway,primary,regular
25683143,maxspeed,50 mph,regular
25683143,name,Blue Diamond Road,regular
25683143,ref,NV 159,regular
25683143,cfcc,A31,tiger
25683143,county,"Clark, NV",tiger
25683143,name_base,State Route 159,tiger
25683143,name_base_1,Charleston Bl,tiger
25702052,hgv,designated,regular
25702052,ref,I 15;US 93,regular
25702052,FIXME,verify bicycle=yes,regular
25702052,lanes,2,regular
25702052,oneway,yes,regular
25702052,bicycle,yes,regular
25702052,highway,motorway,regular
25718284,name,Bellagio Drive,regular
25718284,layer,1,regular
25718284,bridge,yes,regular
25718284,oneway,yes,regular
25718284,highway,service,regular
25718284,cfcc,A41,tiger
25718284,tlid,201976064,tiger
25718284,county,"Clark, NV",tiger
25718284,source,tiger_import_dch_v0.6_20070813,tiger
25718284,reviewed,no,tiger
25718284,name_base,Bellagio,tiger
25718284,name_type,Dr,tiger
25718284,separated,no,tiger
25718284,upload_uuid,bulk_upload.pl-fa98df75-5974-4c49-9081-f3ca4b3c7383,tiger
25718294,highway,service,regular
25724073,layer,1,regular
25724073,bridge,yes,regular
25724073,highway,footway,regular
25779399,hgv,designated,regular
25779399,ref,I 15,regular
25779399,lanes,2,regular
25779399,oneway,yes,regular
25779399,source,survey,regular
25779399,bicycle,yes,regular
25779399,highway,motorway,regular
25779399,shoulder,yes,regular
25780693,hgv,designated,regular
25780693,ref,I 15,regular
25780693,lanes,2,regular
25780693,oneway,yes,regular
25780693,source,survey,regular
25780693,bicycle,yes,regular
25780693,highway,motorway,regular
25780693,shoulder,yes,regular
25794063,hgv,designated,regular
25794063,ref,I 15;US 93,regular
25794063,lanes,2,regular
25794063,oneway,yes,regular
25794063,bicycle,yes,regular
25794063,highway,motorway,regular
25794063,shoulder,yes,regular
25794322,name,Pabco Road,regular
25794322,highway,unclassified,regular
25794322,cfcc,A41,tiger
25794322,county,"Clark, NV",tiger
25794322,reviewed,no,tiger
25794431,hgv,designated,regular
25794431,ref,I 15,regular
25794431,lanes,2,regular
25794431,layer,1,regular
25794431,bridge,yes,regular
25794431,oneway,yes,regular
25794431,bicycle,yes,regular
25794431,highway,motorway,regular
25794431,surface,asphalt,regular
25794431,shoulder,yes,regular
25798427,hgv,designated,regular
25798427,ref,I 15;US 93,regular
25798427,FIXME,verify bicycle=yes,regular
25798427,lanes,2,regular
25798427,oneway,yes,regular
25798427,bicycle,yes,regular
25798427,highway,motorway,regular
25798592,hgv,designated,regular
25798592,ref,I 15;US 93,regular
25798592,lanes,2,regular
25798592,layer,1,regular
25798592,bridge,yes,regular
25798592,oneway,yes,regular
25798592,bicycle,no,regular
25798592,highway,motorway,regular
25803713,hgv,designated,regular
25803713,ref,I 15;US 93,regular
25803713,lanes,2,regular
25803713,oneway,yes,regular
25803713,bicycle,no,regular
25803713,highway,motorway,regular
25804643,name,Union Pacific Railroad,regular
25804643,gauge,1435,regular
25804643,usage,main,regular
25804643,tunnel,yes,regular
25804643,railway,rail,regular
25804643,cfcc,B11,tiger
25804643,electrified,no,regular
25804643,county,"Clark, NV",tiger
25804643,name_base,Union Pacific Railroad,tiger
25829292,hgv,designated,regular
25829292,ref,I 15;US 93,regular
25829292,FIXME,check lanes,regular
25829292,lanes,4,regular
25829292,layer,1,regular
25829292,bridge,yes,regular
25829292,oneway,yes,regular
25829292,bicycle,no,regular
25829292,highway,motorway,regular
25829292,cfcc,A15,tiger
25829292,county,"Clark, NV",tiger
25829292,name_base,I-15,tiger
25829292,name_base_1,United States Highway 93,tiger
25829292,name_base_2,United States Highway 91,tiger
25829528,hgv,designated,regular
25829528,ref,I 15,regular
25829528,lanes,3,regular
25829528,layer,1,regular
25829528,bridge,yes,regular
25829528,oneway,yes,regular
25829528,source,Yahoo image; TIGER,regular
25829528,bicycle,no,regular
25829528,highway,motorway,regular
25829528,maxspeed,65 mph,regular
26412044,adot_name,Hoover Dam-Kingman Highway,regular
26412044,bicycle,yes,regular
26412044,bridge,yes,regular
26412044,fut_ref,I 11,regular
26412044,hgv,yes,regular
26412044,highway,motorway,regular
26412044,lanes,2,regular
26412044,layer,1,regular
26412044,maxspeed,55 mph,regular
26412044,NHS,STRAHNET,regular
26412044,oneway,yes,regular
26412044,ref,US 93,regular
26412066,NHS,STRAHNET,regular
26412066,hgv,yes,regular
26412066,ref,US 93,regular
26412066,lanes,2,regular
26412066,bridge,yes,regular
26412066,oneway,yes,regular
26412066,source,Yahoo image; TIGER,regular
26412066,highway,trunk,regular
26412066,old_ref,SR 69,regular
26412066,adot_name,Hoover Dam-Kingman Highway,regular
26427267,highway,tertiary,regular
26427267,lanes,2,regular
26427267,name,Hoover Dam Road,regular
26427267,ref,NV 172,regular
26741530,FIXME,are bikes allowed?,regular
26741530,oneway,yes,regular
26741530,highway,motorway_link,regular
26741530,destination,Sahara Avenue,regular
27146726,bicycle,no,regular
27146726,bridge,yes,regular
27146726,hgv,designated,regular
27146726,highway,motorway,regular
27146726,lanes,3,regular
27146726,layer,1,regular
27146726,maxspeed,65 mph,regular
27146726,oneway,yes,regular
27146726,ref,I 515;US 93;US 95,regular
27146726,source,survey,regular
27146813,name,Tarkanian Way,regular
27146813,highway,residential,regular
27146865,foot,yes,regular
27146865,highway,footway,regular
27146877,name,Brussels Street,regular
27146877,oneway,yes,regular
27146877,highway,residential,regular
27146877,cfcc,A41,tiger
27146877,county,"Clark, NV",tiger
27146877,reviewed,no,tiger
27146877,name_base,Brussels,tiger
27146877,name_type,St,tiger
27146994,leisure,pitch,regular
27146994,sport,baseball,regular
27196915,oneway,yes,regular
27196915,bicycle,no,regular
27196915,highway,motorway_link,regular
27196915,destination,Durango Drive,regular
27208439,NHS,yes,regular
27208439,hgv,designated,regular
27208439,ref,US 95,regular
27208439,name,Oran K. Gragson Freeway,regular
27208439,lanes,3,regular
27208439,oneway,yes,regular
27208439,source,tiger_import_dch_v0.6_20070813,regular
27208439,bicycle,no,regular
27208439,highway,motorway,regular
27208439,maxspeed,65 mph,regular
27208439,cfcc,A15,tiger
27208439,county,"Clark, NV",tiger
27208439,name_base,United States Highway 95,tiger
27208439,name_base_1,Oran K Gragson,tiger
27208439,name_type_1,Expy,tiger
27208439,national_network,yes,hgv
27208439,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23 and document from NDOT listing the FAP routes,source
27208459,bicycle,no,regular
27208459,highway,motorway_link,regular
27208459,oneway,yes,regular
27208464,oneway,yes,regular
27208464,bicycle,no,regular
27208464,highway,motorway_link,regular
27208464,ref,CR 215,destination
27208472,name,West Azure Drive,regular
27208472,oneway,yes,regular
27208472,highway,tertiary,regular
27208472,postcode,89149,addr
27208498,name,Nu Wav Kaiv Boulevard,regular
27208498,oneway,yes,regular
27208498,highway,tertiary,regular
27208504,name,Nu Wav Kaiv Boulevard,regular
27208504,oneway,no,regular
27208504,highway,tertiary,regular
27210937,ref,NV 160,regular
27210937,name,Pahrump Valley Highway,regular
27210937,lanes,2,regular
27210937,oneway,yes,regular
27210937,source,tiger_import_dch_v0.6_20070813,regular
27210937,highway,trunk,regular
27210937,maxspeed,70 mph,regular
27210937,cfcc,A31,tiger
27210937,county,"Clark, NV",tiger
27210937,reviewed,no,tiger
27210937,name_base,State Route 160,tiger
27210937,name_base_1,Blue Diamond,tiger
27210937,name_type_1,Rd,tiger
27443682,name,Dell Cliffs Court,regular
27443682,source,tiger_import_dch_v0.6_20070813,regular
27443682,highway,residential,regular
27443682,created_by,Merkaartor 0.11,regular
27443682,cfcc,A41,tiger
27443682,tlid,202001598,tiger
27443682,county,"Clark, NV",tiger
27443682,source,tiger_import_dch_v0.6_20070813,tiger
27443682,reviewed,no,tiger
27443682,name_base,Dell Cliffs,tiger
27443682,name_type,Ct,tiger
27443682,separated,no,tiger
27443691,source,tiger_import_dch_v0.6_20070813,regular
27443691,highway,footway,regular
27443691,created_by,Merkaartor 0.11,regular
27443691,tlid,201966763:201924690:201956847,tiger
27443691,county,"Clark, NV",tiger
27443691,upload_uuid,bulk_upload.pl-fa98df75-5974-4c49-9081-f3ca4b3c7383,tiger
27443696,source,tiger_import_dch_v0.6_20070813,regular
27443696,highway,footway,regular
27443696,created_by,Merkaartor 0.11,regular
27443696,tlid,201966763:201924690:201956847,tiger
27443696,county,"Clark, NV",tiger
27443696,upload_uuid,bulk_upload.pl-fa98df75-5974-4c49-9081-f3ca4b3c7383,tiger
27443701,layer,-1,regular
27443701,tunnel,yes,regular
27443701,highway,footway,regular
27443760,name,R. Guild Gray Elementary School,regular
27443760,amenity,school,regular
27450156,name,Anasazi Drive,regular
27450156,layer,1,regular
27450156,bridge,yes,regular
27450156,oneway,yes,regular
27450156,highway,tertiary,regular
27450156,cfcc,A41,tiger
27450156,county,"Clark, NV",tiger
27450156,reviewed,no,tiger
27450156,name_base,Anasazi,tiger
27450156,name_type,Dr,tiger
27500464,landuse,residential,regular
27500649,highway,service,regular
27500649,created_by,Potlatch 0.10c,regular
27500859,landuse,retail,regular
27503197,name,Keystone Thrust,regular
27503197,natural,cliff,regular
27503338,natural,desert,regular
27503442,landuse,retail,regular
27503599,name,Edmond Street,regular
27503599,source,tiger_import_dch_v0.6_20070813,regular
27503599,highway,residential,regular
27503599,cfcc,A41,tiger
27503599,county,"Clark, NV",tiger
27503599,reviewed,no,tiger
27503599,name_base,Edmond,tiger
27503599,name_type,St,tiger
27503650,landuse,commercial,regular
27503657,highway,track,regular
27503657,tracktype,grade5,regular
27503657,created_by,Merkaartor 0.11,regular
27503732,waterway,drain,regular
27503883,landuse,retail,regular
27503903,natural,scree,regular
27504104,highway,service,regular
27504104,source,bing,regular
27504114,landuse,retail,regular
27504260,amenity,casino,regular
27504260,building,yes,regular
27504260,name,palms,regular
27504260,en,palms,name
27504260,start_date,2001,regular
27504260,tourism,hotel,regular
27504260,wikipedia,en:Palms Casino Resort,regular
27504373,sport,baseball,regular
27504373,leisure,pitch,regular
27504373,created_by,Merkaartor 0.11,regular
27504380,sport,soccer,regular
27504380,leisure,pitch,regular
27504380,created_by,Merkaartor 0.11,regular
27504797,name,Peace Way,regular
27504797,highway,tertiary,regular
27504797,cfcc,A41,tiger
27504797,county,"Clark, NV",tiger
27504797,reviewed,no,tiger
27504797,name_base,Peace,tiger
27504797,name_type,Way,tiger
27513554,landuse,residential,regular
27513554,created_by,Merkaartor 0.11,regular
27513737,landuse,commercial,regular
27514175,landuse,retail,regular
27514201,landuse,residential,regular
27514509,sport,tennis,regular
27514509,leisure,pitch,regular
27514653,natural,water,regular
27523184,landuse,residential,regular
27523549,name,Gold Coast Hotel & Casino,regular
27523549,amenity,casino,regular
27523549,tourism,hotel,regular
27523549,building,yes,regular
27523563,landuse,residential,regular
27523563,created_by,Merkaartor 0.11,regular
27523571,landuse,industrial,regular
27523582,landuse,retail,regular
27523840,landuse,retail,regular
27523892,name,Roseman University of Health Sciences Summerlin Campus,regular
27523892,phone,+1 702 802 2841,regular
27523892,amenity,university,regular
27523892,website,http://www.roseman.edu/,regular
27523892,operator,Roseman University of Health Sciences,regular
27523892,city,Las Vegas,addr
27523892,street,Discovery Drive,addr
27523892,postcode,89135,addr
27523892,housenumber,10530,addr
27524204,ref,CR 215,regular
27524204,name,Bruce Woodbury Beltway,regular
27524204,FIXME,are bikes allowed?,regular
27524204,lanes,3,regular
27524204,oneway,yes,regular
27524204,highway,motorway,regular
27524204,cfcc,A15,tiger
27524204,tlid,201922484:201983303:201983313:201983319:201987970:201987976:201987979:201987980:201987982:201988867:201988868:201990927,tiger
27524204,county,"Clark, NV",tiger
27524204,source,tiger_import_dch_v0.6_20070813,tiger
27524204,name_base,Clark County 215:I-215,tiger
27524204,separated,yes,tiger
27524204,upload_uuid,bulk_upload.pl-fa98df75-5974-4c49-9081-f3ca4b3c7383,tiger
27524219,FIXME,are bikes allowed?,regular
27524219,oneway,yes,regular
27524219,source,tiger_import_dch_v0.6_20070813,regular
27524219,highway,motorway_link,regular
27524219,destination,Buffalo Drive,regular
27524219,county,"Clark, NV",tiger
27524231,FIXME,are bikes allowed?,regular
27524231,oneway,yes,regular
27524231,source,tiger_import_dch_v0.6_20070813,regular
27524231,highway,motorway_link,regular
27524231,destination,Jones Boulevard,regular
27524231,county,"Clark, NV",tiger
27524236,FIXME,are bikes allowed?,regular
27524236,oneway,yes,regular
27524236,source,tiger_import_dch_v0.6_20070813,regular
27524236,highway,motorway_link,regular
27524236,destination,Tropicana Avenue,regular
27524236,county,"Clark, NV",tiger
27524260,ref,CR 215,regular
27524260,name,Bruce Woodbury Beltway,regular
27524260,FIXME,check lanes; are bikes allowed?,regular
27524260,lanes,2,regular
27524260,oneway,yes,regular
27524260,highway,motorway,regular
27524265,ref,CR 215,regular
27524265,name,Bruce Woodbury Beltway,regular
27524265,FIXME,are bikes allowed?,regular
27524265,lanes,3,regular
27524265,oneway,yes,regular
27524265,source,survey,regular
27524265,highway,motorway,regular
27524265,cfcc,A15,tiger
27524265,tlid,201922484:201983303:201983313:201983319:201987970:201987976:201987979:201987980:201987982:201988867:201988868:201990927,tiger
27524265,county,"Clark, NV",tiger
27524265,source,tiger_import_dch_v0.6_20070813,tiger
27524265,name_base,Clark County 215:I-215,tiger
27524265,separated,yes,tiger
27524265,upload_uuid,bulk_upload.pl-fa98df75-5974-4c49-9081-f3ca4b3c7383,tiger
27524270,ref,CR 215,regular
27524270,name,Bruce Woodbury Beltway,regular
