id,key,value,type 
1594337658,noexit,yes,regular
1594337743,noexit,yes,regular
1594337778,noexit,yes,regular
1594337989,noexit,yes,regular
1594338058,noexit,yes,regular
1594338088,noexit,yes,regular
1594338211,noexit,yes,regular
1594338267,noexit,yes,regular
1594338513,noexit,yes,regular
1594338563,barrier,entrance,regular
1594338701,noexit,yes,regular
1594456575,highway,crossing,regular
1594456649,noexit,yes,regular
1594456740,noexit,yes,regular
1594457196,noexit,yes,regular
1594457548,noexit,yes,regular
1594457636,noexit,yes,regular
1594522798,highway,crossing,regular
1596065997,highway,turning_circle,regular
1596066008,highway,turning_circle,regular
1596066039,highway,turning_circle,regular
1596066058,highway,turning_circle,regular
1596066075,highway,turning_circle,regular
1597104124,noexit,yes,regular
1597104356,noexit,yes,regular
1597300864,highway,crossing,regular
1597386300,noexit,yes,regular
1597387240,highway,crossing,regular
1597387289,noexit,yes,regular
1597387329,noexit,yes,regular
1597387498,noexit,yes,regular
1597387623,noexit,yes,regular
1597387719,noexit,yes,regular
1597388347,noexit,yes,regular
1597388518,noexit,yes,regular
1597388734,noexit,yes,regular
1597389361,noexit,yes,regular
1597389508,noexit,yes,regular
1597389619,noexit,yes,regular
1597394555,noexit,yes,regular
1597509083,highway,turning_circle,regular
1598515624,noexit,yes,regular
1598516416,highway,crossing,regular
1598516468,highway,crossing,regular
1598516622,highway,crossing,regular
1598516673,noexit,yes,regular
1601710045,barrier,gate,regular
1606080953,noexit,yes,regular
1606081331,noexit,yes,regular
1606082237,highway,crossing,regular
1606082249,highway,crossing,regular
1606082257,highway,turning_circle,regular
1606113678,power,tower,regular
1606114247,noexit,yes,regular
1606114277,power,tower,regular
1606114367,power,tower,regular
1606114372,power,tower,regular
1606114377,power,tower,regular
1606114382,power,tower,regular
1606114387,power,tower,regular
1606114392,power,tower,regular
1606114397,power,tower,regular
1606114402,power,tower,regular
1606114407,power,tower,regular
1606114412,power,tower,regular
1606114417,power,tower,regular
1606114422,power,tower,regular
1606114427,power,tower,regular
1606114432,power,tower,regular
1606114437,power,tower,regular
1606114442,power,tower,regular
1606114447,power,tower,regular
1606114452,power,tower,regular
1606114457,power,tower,regular
1606114462,power,tower,regular
1606114467,power,tower,regular
1606194405,power,tower,regular
1606194420,power,tower,regular
1606194425,power,tower,regular
1606194430,power,tower,regular
1606194435,power,tower,regular
1606194446,power,tower,regular
1606194451,power,tower,regular
1606194456,power,tower,regular
1606194461,power,tower,regular
1606194466,power,tower,regular
1606194471,power,tower,regular
1606194476,power,tower,regular
1606194628,power,tower,regular
1606194724,highway,turning_circle,regular
1606194779,power,tower,regular
1606194960,power,tower,regular
1606195313,power,tower,regular
1607205227,highway,crossing,regular
1607205242,highway,crossing,regular
1607205327,highway,crossing,regular
1607226477,noexit,yes,regular
1607241082,highway,crossing,regular
1607241642,highway,crossing,regular
1633188020,amenity,restaurant,regular
1633188032,amenity,restaurant,regular
1647955332,entrance,yes,regular
1648060209,highway,motorway_junction,regular
1658981516,name,Liberty Bell Arch,regular
1658981516,natural,arch,regular
1658981516,tourism,attraction,regular
1664019841,noexit,yes,regular
1666799332,noexit,yes,regular
1666823009,barrier,gate,regular
1669454899,tourism,viewpoint,regular
1673125622,power,tower,regular
1673125636,power,pole,regular
1673125645,power,pole,regular
1673125681,power,pole,regular
1673125691,power,pole,regular
1673125705,power,tower,regular
1675530489,power,pole,regular
1675530504,power,pole,regular
1675530511,power,pole,regular
1683844186,railway,buffer_stop,regular
1683844256,railway,level_crossing,regular
1683844256,bell,no,crossing
1683844256,light,no,crossing
1683844256,barrier,no,crossing
1683844383,railway,switch,regular
1683844434,railway,switch,regular
1686623750,noexit,yes,regular
1686810444,noexit,yes,regular
1686810720,noexit,yes,regular
1686811282,noexit,yes,regular
1686811310,noexit,yes,regular
1686811446,noexit,yes,regular
1686812323,noexit,yes,regular
1686812334,noexit,yes,regular
1688876716,name,Lakeside,regular
1688876716,amenity,restaurant,regular
1688876716,website,wynnlasvegas.com,regular
1688876735,name,Dior,regular
1688876735,shop,clothes,regular
1688876735,phone,17027351345,regular
1688876735,website,http://www.dior.com,regular
1688876735,street,South Las Vegas Boulevard,addr
1688876735,postcode,89109,addr
1688876735,housenumber,3145,addr
1688891884,name,Bellagio,regular
1688891884,highway,bus_stop,regular
1688891884,wheelchair,yes,regular
1690208573,highway,traffic_signals,regular
1690208573,crossing,traffic_signals,regular
1692925314,noexit,yes,regular
1692925504,noexit,yes,regular
1692925833,noexit,yes,regular
1692926038,noexit,yes,regular
1692926588,noexit,yes,regular
1692926707,noexit,yes,regular
1692926934,noexit,yes,regular
1692927726,noexit,yes,regular
1692928989,highway,crossing,regular
1692929003,noexit,yes,regular
1692929048,noexit,yes,regular
1692930313,noexit,yes,regular
1692930611,noexit,yes,regular
1693083253,highway,crossing,regular
1693139517,noexit,yes,regular
1699962914,name,Sam's Club Tire & Lube,regular
1699962914,shop,car_repair,regular
1699965615,name,McDonald's,regular
1699965615,amenity,fast_food,regular
1699965615,cuisine,burger,regular
1699965615,website,http://www.mcdonalds.com/,regular
1699965615,drive_through,yes,regular
1699970294,name,Smith's Liquor,regular
1699970294,shop,alcohol,regular
1699976526,name,Jack-in-a-Box,regular
1699976526,amenity,fast_food,regular
1699976526,cuisine,american,regular
1699990844,name,EcoWash,regular
1699990844,amenity,car_wash,regular
1700027313,name,3 Tomatoes & A Mozzarella,regular
1700027313,amenity,bar,regular
1700044792,amenity,bar,regular
1700044792,name,Bomas,regular
1700474230,name,Erotic Heritage Museum,regular
1700474230,phone,+1 702 7944000,regular
1700474230,source,local knowledge,regular
1700474230,tourism,museum,regular
1700474230,website,http://www.eroticheritagemuseumlasvegas.com,regular
1700474230,city,Las Vegas,addr
1700474230,state,NV,addr
1700474230,street,Industrial Road,addr
1700474230,designation,Museum Adults Only,regular
1700474230,postcode,89109,addr
1700474230,opening_hours,11:00-22:00,regular
1700474230,housenumber,3275,addr
1707490657,name,Arch Rock,regular
1707490657,tourism,attraction,regular
1707490676,name,Pagoda Arch,regular
1707490676,tourism,attraction,regular
1709618392,noexit,yes,regular
1709618610,highway,crossing,regular
1709618871,highway,crossing,regular
1709619101,noexit,yes,regular
1709726266,noexit,yes,regular
1721875457,name,Popeyes,regular
1721875457,phone,17023950060,regular
1721875457,amenity,fast_food,regular
1721875457,street,Craig Road,addr
1721875457,postcode,89129,addr
1721875457,opening_hours,Mo-Su 10:00-23:00,regular
1721875457,housenumber,7181,addr
1722451031,highway,turning_circle,regular
1723646622,highway,crossing,regular
1726491733,power,tower,regular
1726491767,power,tower,regular
1726491887,power,tower,regular
1727149742,power,pole,regular
1727149748,power,pole,regular
1727149753,power,pole,regular
1727149758,power,pole,regular
1727149763,power,pole,regular
1727149768,power,pole,regular
1727149773,power,pole,regular
1727149778,power,pole,regular
1727290892,tourism,viewpoint,regular
1737961736,name,AquaKnox,regular
1737961736,phone,+1 702 414 3772,regular
1737961736,amenity,restaurant,regular
1737961736,website,www.aquaknox.net,regular
1737961741,name,Omnia,regular
1737961741,amenity,nightclub,regular
1737961741,website,https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub,regular
1747237378,noexit,yes,regular
1747237682,noexit,yes,regular
1747237712,noexit,yes,regular
1747237867,highway,crossing,regular
1747237918,highway,crossing,regular
1747238375,noexit,yes,regular
1747238530,noexit,yes,regular
1747238559,noexit,yes,regular
1747278491,noexit,yes,regular
1747313469,highway,crossing,regular
1747313584,noexit,yes,regular
1747313762,highway,crossing,regular
1747314112,highway,crossing,regular
1747314165,highway,crossing,regular
1747314548,noexit,yes,regular
1747314577,noexit,yes,regular
1747314766,highway,crossing,regular
1747315103,noexit,yes,regular
1747315234,noexit,yes,regular
1747323585,noexit,yes,regular
1747323608,noexit,yes,regular
1747323715,noexit,yes,regular
1747323786,noexit,yes,regular
1747323791,noexit,yes,regular
1747323816,noexit,yes,regular
1747323881,noexit,yes,regular
1747323892,noexit,yes,regular
1747323926,noexit,yes,regular
1748194660,noexit,yes,regular
1748194850,noexit,yes,regular
1748194886,highway,crossing,regular
1749484258,power,tower,regular
1749484266,power,tower,regular
1749484278,power,tower,regular
1749484283,power,tower,regular
1749484288,power,tower,regular
1749484293,power,tower,regular
1749484298,power,tower,regular
1749484303,power,tower,regular
1749484308,power,tower,regular
1749484313,power,tower,regular
1749484318,power,tower,regular
1750340908,power,tower,regular
1750340913,power,tower,regular
1750340918,power,tower,regular
1753677661,highway,crossing,regular
1753677785,highway,crossing,regular
1753677820,highway,crossing,regular
1753679407,highway,crossing,regular
1753679811,highway,crossing,regular
1763786591,highway,turning_circle,regular
1763786596,noexit,yes,regular
1763786611,noexit,yes,regular
1763786722,highway,crossing,regular
1763786857,noexit,yes,regular
1763786913,noexit,yes,regular
1763787180,noexit,yes,regular
1763787311,noexit,yes,regular
1763787727,noexit,yes,regular
1763788354,noexit,yes,regular
1763788359,noexit,yes,regular
1763788445,noexit,yes,regular
1763788455,noexit,yes,regular
1763788475,noexit,yes,regular
1768165928,name,Potosi,regular
1768165928,place,hamlet,regular
1768942345,highway,turning_circle,regular
1769166719,noexit,yes,regular
1769166769,noexit,yes,regular
1769166844,noexit,yes,regular
1769166899,noexit,yes,regular
1777736848,name,Islander's Grill,regular
1777736848,source,Local Knowledge,regular
1777736848,amenity,restaurant,regular
1777736848,cuisine,Hawaiian,regular
1777736848,street,W PACIFIC AVE,addr
1777736848,postcode,89015,addr
1777736848,housenumber,18,addr
1778843949,power,tower,regular
1778843954,power,tower,regular
1778843959,power,tower,regular
1778843964,power,tower,regular
1778843969,power,tower,regular
1778843974,power,tower,regular
1778843979,power,tower,regular
1778843984,power,tower,regular
1778843989,power,tower,regular
1778843994,power,tower,regular
1778843999,power,tower,regular
1778844004,power,tower,regular
1778844009,power,tower,regular
1778844014,power,tower,regular
1778844019,power,tower,regular
1778844024,power,tower,regular
1778844029,power,tower,regular
1780001955,power,tower,regular
1780001960,power,tower,regular
1780001965,power,tower,regular
1780001970,power,tower,regular
1780001975,power,tower,regular
1780001980,power,tower,regular
1780001985,power,tower,regular
1780001990,power,tower,regular
1780001995,power,tower,regular
1780002000,power,tower,regular
1780002005,power,tower,regular
1780002010,power,tower,regular
1780002015,power,tower,regular
1780002020,power,tower,regular
1780002025,power,tower,regular
1780002030,power,tower,regular
1780002035,power,tower,regular
1780002040,power,tower,regular
1780002045,power,tower,regular
1780002050,power,tower,regular
1780002055,power,tower,regular
1780002060,power,tower,regular
1780002065,power,tower,regular
1780002070,power,tower,regular
1780002075,power,tower,regular
1780002080,power,tower,regular
1780002085,power,tower,regular
1780002090,power,tower,regular
1780002095,power,tower,regular
1780002100,power,tower,regular
1780002105,power,tower,regular
1780002110,power,tower,regular
1780002115,power,tower,regular
1780002120,power,tower,regular
1780002125,power,tower,regular
1780002130,power,tower,regular
1780002135,power,tower,regular
1780002140,power,tower,regular
1780002145,power,tower,regular
1780002150,power,tower,regular
1780002155,power,tower,regular
1780002160,power,tower,regular
1780002165,power,tower,regular
1780002170,power,tower,regular
1780002175,power,tower,regular
1780002180,power,tower,regular
1780002185,power,tower,regular
1780002190,power,tower,regular
1780002195,power,tower,regular
1780002200,power,tower,regular
1780002205,power,tower,regular
1780002210,power,tower,regular
1780002215,power,tower,regular
1780002220,power,tower,regular
1780002230,power,tower,regular
1780002235,power,tower,regular
1780002240,power,tower,regular
1780002245,power,tower,regular
1780002250,power,tower,regular
1780002255,power,tower,regular
1780002260,power,tower,regular
1780002265,power,tower,regular
1780002270,power,tower,regular
1780002275,power,tower,regular
1780002280,power,tower,regular
1780002285,power,tower,regular
1780002290,power,tower,regular
1780002295,power,tower,regular
1780002300,power,tower,regular
1780002305,power,tower,regular
1780002310,power,tower,regular
1780002315,power,tower,regular
1780002320,power,tower,regular
1780002340,power,tower,regular
1780002355,power,tower,regular
1780002365,power,transformer,regular
1780002365,voltage-low,138000,regular
1780002365,voltage-high,230000,regular
1780002370,power,tower,regular
1780002385,power,tower,regular
1780002395,power,tower,regular
1780002400,power,tower,regular
1780002415,power,tower,regular
1780002420,power,tower,regular
1780002425,power,tower,regular
1780002430,power,tower,regular
1780002435,power,tower,regular
1780002440,power,tower,regular
1780002445,power,tower,regular
1780002450,power,tower,regular
1780002460,power,tower,regular
1780002470,power,tower,regular
1780002475,power,tower,regular
1780002495,power,tower,regular
1780002500,power,tower,regular
1780002505,power,tower,regular
1780002510,power,tower,regular
1780002515,power,tower,regular
1780002520,power,tower,regular
1780002525,power,tower,regular
1780002530,power,tower,regular
1780002535,power,tower,regular
1780002540,power,tower,regular
1780002545,power,tower,regular
1780002550,power,tower,regular
1780002555,power,tower,regular
1780002560,power,tower,regular
1780002565,power,tower,regular
1780002570,power,tower,regular
1780002575,power,tower,regular
1780002580,power,tower,regular
1780002590,power,tower,regular
1780002600,power,tower,regular
1780002605,power,tower,regular
1780002610,power,tower,regular
1780002615,power,tower,regular
1780002620,power,tower,regular
1780002625,power,tower,regular
1780002635,power,tower,regular
1780002640,power,tower,regular
1780002645,power,tower,regular
1780002650,power,tower,regular
1780002655,power,tower,regular
1780002660,power,tower,regular
1780002665,power,tower,regular
1780002670,power,tower,regular
1780002675,power,tower,regular
1781078721,power,tower,regular
1781078739,power,switch,regular
1783770745,name,Silica Dome,regular
1783770745,time,late afternoon,regular
1783770745,tourism,attraction,regular
1786393358,highway,turning_circle,regular
1786393409,highway,turning_circle,regular
1786905437,highway,crossing,regular
1786905470,highway,crossing,regular
1786945078,noexit,yes,regular
1786945128,noexit,yes,regular
1786945424,power,tower,regular
1786945433,power,tower,regular
1786946191,highway,crossing,regular
1786946221,highway,crossing,regular
1813420902,highway,crossing,regular
1813433516,highway,crossing,regular
1813433521,highway,crossing,regular
1820678076,highway,turning_circle,regular
1821038338,highway,crossing,regular
1821038658,highway,crossing,regular
1821038693,highway,crossing,regular
1821038838,highway,crossing,regular
1822623340,amenity,shelter,regular
1822623340,shelter_type,picnic_shelter,regular
1822623420,noexit,yes,regular
1830425642,barrier,gate,regular
1830425642,motorcar,yes,regular
1830425653,barrier,gate,regular
1830425653,motorcar,yes,regular
1830425663,highway,crossing,regular
1830490669,highway,crossing,regular
1830501629,highway,crossing,regular
1831749888,review,no,regular
1831749888,source,Bing,regular
1831749888,amenity,shelter,regular
1831749888,shelter_type,picnic_shelter,regular
1834251938,name,Eldorado Free Campsite,regular
1834251938,tourism,camp_site,regular
1834821634,source,Bing,regular
1834821634,highway,traffic_signals,regular
1834832984,ref,41A,regular
1834832984,exit_to,NV-159;Charleston Blvd East,regular
1834832984,highway,motorway_junction,regular
1834966048,noexit,yes,regular
1834966460,noexit,yes,regular
1834966509,noexit,yes,regular
1834966584,noexit,yes,regular
1834966760,noexit,yes,regular
1835650434,name,El Rancho Boulder Motel,regular
1835650434,tourism,motel,regular
1835675255,name,Milo's Inn,regular
1835675255,tourism,guest_house,regular
1835686762,name,Southwest Diner,regular
1835686762,amenity,restaurant,regular
1835694797,name,Milo's Cellar,regular
1835694797,amenity,restaurant,regular
1835697961,name,Capriotti's Sandwich Shop,regular
1835697961,amenity,restaurant,regular
1837033624,power,tower,regular
1837033636,power,pole,regular
1837033644,power,pole,regular
1837033649,power,pole,regular
1837033679,power,pole,regular
1837033696,power,pole,regular
1837033703,power,pole,regular
1837033717,power,pole,regular
1837033726,power,tower,regular
1837033733,power,pole,regular
1837033751,power,pole,regular
1837033757,power,pole,regular
1837033770,power,tower,regular
1837033784,power,tower,regular
1837033796,power,tower,regular
1837356200,noexit,yes,regular
1838275627,highway,traffic_signals,regular
1856526832,source,Bing,regular
1856526832,barrier,gate,regular
1866789032,ref,9,regular
1866789032,highway,motorway_junction,regular
1866789032,old_ref,7,regular
1885926201,source,Map of the Shopping Centre,regular
1902271548,tourism,artwork,regular
1902336717,amenity,waste_basket,regular
1906941295,name,Macy's,regular
1906941295,shop,department_store,regular
1906941295,phone,17027315111,regular
1906941295,source,MapQuest Aerial,regular
1906941295,website,http://www.macys.com,regular
1906941295,street,South Las Vegas Boulevard,addr
1906941295,postcode,89109,addr
1906941295,opening_hours,Mo-Sa 10:00-22:00; Su 11:00-19:00,regular
1906941295,housenumber,3200,addr
1912068091,entrance,yes,regular
1912068091,description,South Entrance,regular
1912308393,amenity,toilets,regular
1912308448,amenity,telephone,regular
1912308453,amenity,telephone,regular
1912382823,access,customers,regular
1912382823,amenity,toilets,regular
1912382953,access,customers,regular
1912382953,indoor,yes,regular
1912382953,amenity,toilets,regular
1912383087,entrance,yes,regular
1912383190,indoor,yes,regular
1912383190,amenity,atm,regular
1912435881,noexit,yes,regular
1912435881,source,Map of the Shopping Centre,regular
1912435886,source,Map of the Shopping Centre,regular
1912435891,source,Map of the Shopping Centre,regular
1912435897,source,Map of the Shopping Centre,regular
1912435902,source,Map of the Shopping Centre,regular
1912435911,source,Map of the Shopping Centre,regular
1912435921,source,Map of the Shopping Centre,regular
1912435921,entrance,yes,regular
1912435937,source,Map of the Shopping Centre,regular
1912435957,source,Map of the Shopping Centre,regular
1912435966,source,Map of the Shopping Centre,regular
1912435981,source,Map of the Shopping Centre,regular
1912436000,source,Map of the Shopping Centre,regular
1912436016,source,Map of the Shopping Centre,regular
1912436035,source,Map of the Shopping Centre,regular
1912436045,source,Map of the Shopping Centre,regular
1912436056,source,Map of the Shopping Centre,regular
1912436056,entrance,yes,regular
1912436062,source,Map of the Shopping Centre,regular
1912436068,source,Map of the Shopping Centre,regular
1912436073,source,Map of the Shopping Centre,regular
1912436083,source,Map of the Shopping Centre,regular
1912436088,source,Map of the Shopping Centre,regular
1912436094,source,Map of the Shopping Centre,regular
1912614578,source,Map of the Shopping Centre,regular
1912614595,source,Map of the Shopping Centre,regular
1912614601,source,Map of the Shopping Centre,regular
1912614608,source,Map of the Shopping Centre,regular
1912614616,source,Map of the Shopping Centre,regular
1912614631,source,Map of the Shopping Centre,regular
1912614641,source,Map of the Shopping Centre,regular
1912885538,source,Map of the Shopping Centre,regular
1912885548,source,Map of the Shopping Centre,regular
1912885559,source,Map of the Shopping Centre,regular
1912885572,source,Map of the Shopping Centre,regular
1912885589,source,Map of the Shopping Centre,regular
1912915768,source,Map of the Shopping Centre,regular
1912915773,source,Map of the Shopping Centre,regular
1912915780,source,Map of the Shopping Centre,regular
1912915796,source,Map of the Shopping Centre,regular
1912915803,source,Map of the Shopping Centre,regular
1912915816,source,Map of the Shopping Centre,regular
1912915836,source,Map of the Shopping Centre,regular
1912915841,source,Map of the Shopping Centre,regular
1912915848,source,Map of the Shopping Centre,regular
1912915859,source,Map of the Shopping Centre,regular
1912915864,source,Map of the Shopping Centre,regular
1912915869,source,Map of the Shopping Centre,regular
1916270100,noexit,yes,regular
1916270159,source,Map of the Shopping Centre,regular
1916270175,source,Map of the Shopping Centre,regular
1916270252,source,Map of the Shopping Centre,regular
1916856204,entrance,yes,regular
1916856209,entrance,yes,regular
1916856219,entrance,yes,regular
1916856224,entrance,yes,regular
1916856234,entrance,yes,regular
1917141701,source,Map of the Shopping Centre,regular
1921066502,highway,turning_circle,regular
1921066568,noexit,yes,regular
1921066639,noexit,yes,regular
1921066648,barrier,gate,regular
1921066648,gate,Note 49012,source
1921066661,highway,crossing,regular
1921066699,highway,crossing,regular
1928192189,name,Las Vegas @ Stratosphere (N),regular
1928192189,highway,bus_stop,regular
1928471462,highway,turning_circle,regular
1930094745,power,tower,regular
1930094750,power,switch,regular
1930094760,power,switch,regular
1930094770,power,switch,regular
1930094780,power,switch,regular
1930094785,power,tower,regular
1930094790,power,tower,regular
1930094795,power,tower,regular
1930094805,power,tower,regular
1930094810,power,tower,regular
1930094815,power,tower,regular
1930094820,power,tower,regular
1930094825,power,tower,regular
1930094830,power,tower,regular
1930094835,power,tower,regular
1930094840,power,tower,regular
1930094845,power,tower,regular
1930094850,power,tower,regular
1930094868,power,tower,regular
1930094873,power,tower,regular
1930094878,power,tower,regular
1930094884,power,tower,regular
1930094889,power,tower,regular
1930094894,power,tower,regular
1930094899,power,tower,regular
1930094910,power,tower,regular
1930094915,power,tower,regular
1930094920,power,tower,regular
1930094925,power,tower,regular
1930094930,power,tower,regular
1930094935,power,tower,regular
1930094940,power,tower,regular
1930094945,power,tower,regular
1930094950,power,tower,regular
1930094955,power,tower,regular
1930095010,power,switch,regular
1930095020,power,switch,regular
1930095045,power,tower,regular
1930095050,power,tower,regular
1930095055,power,tower,regular
1930095095,power,tower,regular
1930095100,power,tower,regular
1930095111,power,tower,regular
1930095129,power,tower,regular
1930095139,power,tower,regular
1930095151,power,tower,regular
1930095167,power,tower,regular
1930095179,power,tower,regular
1930095197,power,tower,regular
1930095211,power,tower,regular
1930095222,power,tower,regular
1930095241,power,tower,regular
1930095252,power,tower,regular
1930095328,power,tower,regular
1930095350,power,tower,regular
1930095357,power,tower,regular
1930095370,power,tower,regular
1930095386,power,tower,regular
1930095398,power,tower,regular
1930095414,power,tower,regular
1930095426,power,tower,regular
1930095440,power,tower,regular
1930095454,power,tower,regular
1930095467,power,tower,regular
1930095483,power,tower,regular
1930095496,power,tower,regular
1930095508,power,tower,regular
1930095524,power,tower,regular
1930095537,power,tower,regular
1930095542,power,tower,regular
1930095565,power,tower,regular
1930095572,power,tower,regular
1930095593,power,tower,regular
1930095599,power,tower,regular
1930095604,power,tower,regular
1930095609,power,tower,regular
1930095614,power,tower,regular
1930095619,power,tower,regular
1930095627,power,tower,regular
1930095634,power,tower,regular
1930095654,power,tower,regular
1930095664,power,tower,regular
1930095682,power,tower,regular
1930095693,power,tower,regular
1930095698,power,tower,regular
1930095720,power,tower,regular
1930095728,power,tower,regular
1930095735,power,tower,regular
1930095741,power,tower,regular
1930095746,power,tower,regular
1930095751,power,tower,regular
1930095756,power,tower,regular
1930668421,highway,turning_circle,regular
1934803051,noexit,yes,regular
1934803744,highway,crossing,regular
1934830430,highway,crossing,regular
1935134464,aeroway,helipad,regular
1935134520,aeroway,helipad,regular
1941739670,name,Salon De Belleza,regular
1941739670,tourism,Salon,regular
1941754533,name,Su Salud,regular
1941754533,shop,convenience,regular
1941765088,name,Swm n Pool,regular
1941765088,historic,monument,regular
1941779248,shop,convenience,regular
1941789602,name,RETRO VEGAS,regular
1941789602,tourism,VINTAGE,regular
1941799385,operator,skin city,regular
1941808281,name,CLAY ARTS VEGAS,regular
1941808281,amenity,school,regular
1941814074,name,Photo Bang Bang,regular
1941814074,tourism,artwork,regular
1941822106,name,Eagle River Trader,regular
1941831325,name,suns beef jerky,regular
1941831325,amenity,cafe,regular
1956009663,noexit,yes,regular
1961530796,ref,34,regular
1961530796,highway,motorway_junction,regular
1972467376,name,Anthem East Trail and Field 1 Parking,regular
1972467376,amenity,parking,regular
1972467376,parking,surface,regular
1972467376,capacity,55,regular
1972904587,highway,turning_circle,regular
1985338991,amenity,parking,regular
1985338991,parking,surface,regular
1985338991,capacity,10,regular
1985980476,highway,turning_circle,regular
1985980522,highway,turning_circle,regular
1986414780,power,tower,regular
1986414801,power,tower,regular
1986414806,power,tower,regular
1986414817,power,tower,regular
1986414835,power,tower,regular
1986414842,power,tower,regular
1986414864,power,tower,regular
1986414869,power,tower,regular
1986414879,power,tower,regular
1986414895,power,tower,regular
1986414903,power,tower,regular
1986414913,power,tower,regular
1986414927,power,tower,regular
1986414938,power,tower,regular
1986414952,power,tower,regular
1986414957,power,tower,regular
1986414962,power,tower,regular
1986414967,power,tower,regular
1986414972,power,tower,regular
1986414977,power,tower,regular
1986414982,power,tower,regular
1986414987,power,tower,regular
1986414992,power,tower,regular
1986414997,power,tower,regular
1986415002,power,tower,regular
1986415007,power,tower,regular
1986415012,power,tower,regular
1986415017,power,tower,regular
1986415022,power,tower,regular
1988546290,highway,crossing,regular
1989255114,power,tower,regular
1989255119,power,tower,regular
1989255124,power,tower,regular
1989255129,power,tower,regular
1989255134,power,tower,regular
1989255139,power,tower,regular
1989255144,power,tower,regular
1989255149,power,tower,regular
1989255154,power,tower,regular
1989255159,power,tower,regular
1989255164,power,tower,regular
1989255169,power,tower,regular
1989255174,power,tower,regular
1989255179,power,tower,regular
1989255188,power,tower,regular
1989255198,power,tower,regular
1989255207,power,tower,regular
1989255216,power,tower,regular
1989255231,power,tower,regular
1989255244,power,tower,regular
1989255258,power,tower,regular
1989255271,power,tower,regular
1989255319,power,tower,regular
1989255364,power,tower,regular
1989255461,power,tower,regular
1989255477,power,tower,regular
1989255491,power,tower,regular
1989255515,power,tower,regular
1989255520,power,tower,regular
1989255525,power,tower,regular
1989255530,power,tower,regular
1989255535,power,tower,regular
1989255540,power,tower,regular
1989255570,power,tower,regular
1989255575,power,tower,regular
1989273345,power,tower,regular
1989273373,power,tower,regular
1989273378,power,tower,regular
1989273383,power,tower,regular
1989273393,power,tower,regular
1989273432,power,tower,regular
1989273456,power,tower,regular
1989273466,power,tower,regular
1989273472,power,tower,regular
1989273477,power,tower,regular
1989273494,power,tower,regular
1989273505,power,tower,regular
1989273511,power,tower,regular
1989273516,power,tower,regular
1989273524,power,tower,regular
1989276503,power,tower,regular
1989691170,highway,turning_circle,regular
1989691459,highway,turning_circle,regular
1989691475,highway,turning_circle,regular
1989691505,highway,turning_circle,regular
1989691574,highway,turning_circle,regular
1994121918,noexit,yes,regular
1999383437,highway,crossing,regular
1999621530,noexit,yes,regular
1999634798,highway,crossing,regular
1999635292,highway,crossing,regular
1999654777,review,no,regular
1999654777,source,Bing,regular
1999654777,amenity,shelter,regular
1999654777,shelter_type,picnic_shelter,regular
1999654867,review,no,regular
1999654867,source,Bing,regular
1999654867,amenity,shelter,regular
1999654867,shelter_type,picnic_shelter,regular
1999655081,highway,crossing,regular
2003005464,highway,crossing,regular
2003005500,highway,crossing,regular
2006087275,name,Cottonwood Spring,regular
2006087275,fcode,45800,regular
2006087275,source,NHD,regular
2006087275,natural,spring,regular
2006087275,name,Cottonwood Spring,gnis
2006087275,feature_id,849653,gnis
2006088836,name,Gypsum Spring,regular
2006088836,fcode,45800,regular
2006088836,source,NHD,regular
2006088836,natural,spring,regular
2006088836,name,Gypsum Spring,gnis
2006088836,feature_id,840845,gnis
2006091074,name,Lost Man Hot Spring,regular
2006091074,fcode,45800,regular
2006091074,source,NHD,regular
2006091074,natural,spring,regular
2006091074,name,Lost Man Hot Spring,gnis
2006091074,feature_id,43004,gnis
2006092312,name,Quail Spring,regular
2006092312,fcode,45800,regular
2006092312,source,NHD,regular
2006092312,natural,spring,regular
2006092312,name,Quail Spring,gnis
2006092312,feature_id,843014,gnis
2006092680,name,Ruby Spring,regular
2006092680,fcode,45800,regular
2006092680,source,NHD,regular
2006092680,natural,spring,regular
2006092680,name,Ruby Spring,gnis
2006092680,feature_id,847475,gnis
2006093879,name,Two Mile Hot Spring,regular
2006093879,fcode,45800,regular
2006093879,source,NHD,regular
2006093879,natural,spring,regular
2006093879,name,Two Mile Hot Spring,gnis
2006093879,feature_id,863742,gnis
2006103281,fcode,45800,regular
2006103281,source,NHD,regular
2006103281,natural,spring,regular
2006103291,fcode,45800,regular
2006103291,source,NHD,regular
2006103291,natural,spring,regular
2006103763,fcode,45800,regular
2006103763,source,NHD,regular
2006103763,natural,spring,regular
2006104177,fcode,45800,regular
2006104177,source,NHD,regular
2006104177,natural,spring,regular
2006104227,fcode,45800,regular
2006104227,source,NHD,regular
2006104227,natural,spring,regular
2006154663,fcode,48700,regular
2006154663,source,NHD,regular
2006154663,waterway,waterfall,regular
2012351377,highway,crossing,regular
2012351407,highway,crossing,regular
2012351474,highway,crossing,regular
2012351484,highway,crossing,regular
2012351489,highway,crossing,regular
2012351499,highway,crossing,regular
2012351539,highway,crossing,regular
2012351559,highway,crossing,regular
2014357653,source,Bing,regular
2014357653,highway,traffic_signals,regular
2014508630,shop,mall,regular
2018337336,highway,crossing,regular
2018926576,highway,stop,regular
